;idreg;aav2020txt;naf09art10;art09act10;art09hab10;art09mix10;art09rou10;art09fer10;art09inc10;naf10art11;art10act11;art10hab11;art10mix11;art10rou11;art10fer11;art10inc11;naf11art12;art11act12;art11hab12;art11mix12;art11rou12;art11fer12;art11inc12;naf12art13;art12act13;art12hab13;art12mix13;art12rou13;art12fer13;art12inc13;naf13art14;art13act14;art13hab14;art13mix14;art13rou14;art13fer14;art13inc14;naf14art15;art14act15;art14hab15;art14mix15;art14rou15;art14fer15;art14inc15;naf15art16;art15act16;art15hab16;art15mix16;art15rou16;art15fer16;art15inc16;naf16art17;art16act17;art16hab17;art16mix17;art16rou17;art16fer17;art16inc17;naf17art18;art17act18;art17hab18;art17mix18;art17rou18;art17fer18;art17inc18;naf18art19;art18act19;art18hab19;art18mix19;art18rou19;art18fer19;art18inc19;naf19art20;art19act20;art19hab20;art19mix20;art19rou20;art19fer20;art19inc20;naf20art21;art20act21;art20hab21;art20mix21;art20rou21;art20fer21;art20inc21;naf21art22;art21act22;art21hab22;art21mix22;art21rou22;art21fer22;art21inc22;naf22art23;art22act23;art22hab23;art22mix23;art22rou23;art22fer23;art22inc23;naf09art23;art09act23;art09hab23;art09mix23;art09inc23;art09rou23;art09fer23;artcom0923;pop14;pop20;pop1420;men14;men20;men1420;emp14;emp20;emp1420;mepart1420;menhab1420;artpop1420;surfcom2023;ratio_act_hab;densite_pop;artif_total;artif_par_hab
naf17art18;0.027248462848973243;0.08918632040940405;0.2479273305775656;0.09563690202161931;0.2913939557705194;0.07598171968958012;0.17438693044943357;0.0009502661700445202;0.07467588928554525;0.2479276600931864;0.09563866701885676;0.29139437000891;0.07599128433244164;0.17440252537288725;0.0009514653801051074;0.07462697448611884;0.2121672879558894;0.0733224648309346;0.2738884902157823;0.1421507789662455;0.14516374825872042;-0.002085486449871939;0.06582717753911066;0.290343337730648;0.1523484252798445;0.30291608981455787;0.13382734265731486;0.11803602211470753;0.009906744682369253;0.04296264985990089;0.2342004137159509;0.11172886000384243;0.2878802162600424;0.12296544366992415;0.14927049637725578;0.021640262782333275;0.013253088888875775;0.272366216508596;0.12365270998250183;0.2879479958720115;0.10431366106933185;0.20631467239947063;0.00987407398826201;0.040025567970706374;0.2643941627201532;0.11969637332934246;0.29503166232871453;0.09569018561195072;0.1833969442101806;0.0041573329726607875;0.027242096302267534;0.3783582087178092;0.21200651789095443;0.3824298982687161;0.15787608801829364;0.18864756667046084;0.009751930337577262;0.03761623759662622;1.0;0.6840802181105299;0.7333993695474337;0.2027079462474196;0.4261401555748747;0.36074942515821257;0.2591538457601777;0.30147458128772486;0.18045433778431227;0.2929387886370855;0.14938030116196566;0.17633020284072082;0.01866200687870612;0.025322428155225642;0.23844715532818186;0.1352545086646842;0.24822815313196178;0.07175410070239227;0.12138421954729364;0.009668920281137788;0.009231399754156896;0.295358817978505;0.150445628494894;0.3104698561874494;0.08761746225348063;0.10798965423907286;0.007897842501208457;0.03065451740913238;0.2588578081723494;0.14122800626744725;0.2557072189686444;0.09742389783722713;0.11289309938169281;0.012348596484837554;0.026201800273991136;0.28144383290548763;0.16436356583052772;0.2815460008731909;0.05898452477144249;0.1036311225805475;0.022972787124042403;0.014877298137965508;0.5484510934941305;0.37275525111396646;0.5034000138397575;0.25586399685643135;0.1376916986725606;0.38220136445604846;0.2425815939527003;0.32813697568189815;0.1346809509776225;0.1408464471342074;0.12252720823377565;0.1203267442346479;0.12747626335655057;0.21509421478941526;0.08936036043735693;0.09176536379242298;0.1242251492919051;0.002063465721705994;-0.004304931705319419;0.024301523011061393;0.04897921284332351;0.0018039026278217909;0.051782735888189414;0.5447786055227029;0.14883921917095788
art17act18;-0.007744355515400781;0.05022702125637332;0.12873767574142703;0.07246025655742763;0.11413526106099063;0.03716070037966986;0.09762588298423135;0.00021506428694596222;0.044377421729854115;0.12873780907566318;0.07246131238374229;0.11413534247383718;0.03716511866760424;0.09763305420011545;0.00021666579805096616;0.04435264457762142;0.1121460068001854;0.048132475463592735;0.1140572316973206;0.08031636971928395;0.0955368781997619;-0.00015171416231540705;0.06012048280978758;0.14418540124681942;0.10638408600735723;0.1154826634039156;0.09701793613460322;0.0687901118542297;0.003680528568621955;0.027207076623317096;0.1248902090869024;0.0726144412381334;0.13233054535526587;0.061408765512002736;0.09654347190067736;0.019239072333453983;0.006743480578466468;0.15339728272645092;0.10098964626671646;0.11655931652646634;0.06631868766463099;0.16602245068800953;0.0014122886266026565;0.01771799085708312;0.13608222607235843;0.08706318335779956;0.11475251410987501;0.06240518260149844;0.1109577701898484;1.1988355755392443e-05;0.01484585703084898;0.20818341296698206;0.1976405792608898;0.13570029959374222;0.06404090552933982;0.1251485967882725;0.006636082048599213;0.02195272366874724;0.6840802181105299;1.0;0.14935798997119681;0.08878971635263475;0.18707285668998397;0.016091750980374145;0.05526310614743644;0.18259696636237607;0.1691753343008125;0.11329514613266452;0.08631540333832338;0.12849577689665137;0.006085898844850968;0.006917080474535277;0.13641306042635945;0.11506216073262801;0.0952355475433763;0.03930294023020794;0.07533180176162903;0.011283449678653702;0.004239621525026507;0.13882997703202377;0.10823708773261889;0.11318382719984227;0.018389187124235894;0.05340510939613659;0.0001287583336425685;0.01478455441275943;0.1264164505852666;0.09187545563355758;0.10446583808775257;0.05296282503273195;0.07314782001539183;0.0033260214293967818;0.01270738074214647;0.1189667133819689;0.07628676557261754;0.10792276855118188;0.02585808444817847;0.057360877041004545;0.0036030464680479705;0.007977928632864947;0.3069734217928986;0.3497162376100433;0.1822152269533766;0.1315661098236561;0.06411424409001609;0.22936986597972556;0.017804133302263266;0.25073990801267015;0.0864631401991706;0.08993584328452904;0.0662944931402055;0.07789533318780634;0.08207688135798945;0.1276523572227718;0.06391758879575395;0.06579703858427798;0.09213280317245065;0.0010510508710878726;-0.0016945920097492895;-0.011999412608825722;0.02948894034257628;0.004296289844841254;0.04718260006295997;0.3012530512586447;0.1022326820316152
art17hab18;0.05696318714017357;0.08113232190350919;0.26279638626813273;0.07984054699706376;0.3483410834495879;0.07500569038836764;0.16821076114495864;-0.0012427206616306907;0.07319499139990923;0.26279681517281256;0.07984228853692023;0.34834174627794545;0.07501598723142057;0.16822746083326673;-0.0012424131006211199;0.07314405420799623;0.22533298141318417;0.06686780417187035;0.32699914546543324;0.14425084204162994;0.1284365088118551;-0.003459828592048496;0.04341225968759215;0.3100191240486869;0.12693223388180314;0.3665461112507902;0.11275087812841042;0.1126290447993058;-0.002918325301636636;0.03898264263420854;0.23993011630568833;0.09263383666528328;0.3276755385915129;0.12629621991589518;0.1369789238619487;0.013657698438405901;0.013802487575584485;0.27661103764920747;0.09374101231588607;0.34023738812533266;0.096740477744844;0.1584207497767642;0.00848216820531846;0.04425120181447676;0.28030375369589455;0.10121440508617621;0.35177228623766865;0.08536086940272285;0.17775178243457862;0.0002547215873654727;0.028593252241189936;0.37679784103731323;0.13742531777666972;0.4504056724656792;0.17878693731333184;0.1630057783150193;0.0012749858135668048;0.037037072620551864;0.7333993695474337;0.14935798997119681;1.0;0.1272951279187773;0.3228960399911402;0.11986829185456532;0.0811502332767714;0.2965550229067081;0.12286570432553094;0.35135054946644106;0.14524304824715203;0.1414565315253838;0.010130666125854839;0.029580946856971307;0.24220062454940477;0.10067542683713818;0.3008288681947709;0.06874728480800117;0.11069828081410997;0.0009987900338278605;0.008975512478927326;0.31401979785792145;0.12459589527093466;0.3681739430749752;0.08641283472937564;0.10376233634855464;0.008560013378072611;0.0311375487307927;0.2806565399047649;0.1232321992581031;0.3068710998945784;0.10400332254119406;0.10507261561298956;0.01351159534331407;0.019491136480904638;0.3163426709609624;0.17596449587622462;0.3366465256075008;0.06354000907670238;0.09008064164060314;0.0036170599753370287;0.013453056689235588;0.535378259705289;0.24497813366791446;0.6134020483494583;0.2401213111430265;0.0997073846085756;0.33612770692583455;0.08192902496296407;0.24699544597907097;0.12126259945429468;0.12697005195550634;0.11429942062894827;0.1066108543515937;0.11327353250742593;0.1990945474571767;0.07231556026408824;0.0739710783798426;0.09454507907371401;0.0020782596328284293;-0.004987164274546474;0.059456939631693295;0.04436360556189338;-0.001034876715803814;0.030550550323702887;0.5357477617014452;0.11923291759360637
art17mix18;0.003951447289530398;0.02999077212940392;0.08206351644919886;0.028602755872638063;0.08872101876365528;0.09281835793523016;0.061232529175252695;-0.0001534241882281159;0.012585488527149791;0.08206360792685301;0.028603139235295866;0.08872123391582788;0.09282133290381593;0.06123583924081014;-0.0001527781540621158;0.012571797062116835;0.06358403884037171;0.019835370153605456;0.08194174049406545;0.08068118688522294;0.056246311196230664;-0.0018901288411110745;0.010368515873758461;0.09913956779474792;0.05425736612865646;0.09774978209964139;0.053613323096053725;0.05148284766402991;0.0009586296762118206;0.014059262414333772;0.09462645178345315;0.06595342209236317;0.09295954672053203;0.0676247030292741;0.05009550970538473;0.006996696042251942;0.0030301949730817054;0.09179358199835902;0.04525996367133513;0.09250048041874294;0.06306359020807799;0.06334376234460842;-3.661652599924568e-05;0.01218977842295373;0.07511324899637555;0.030198437134975768;0.08506247972040354;0.046451844909293466;0.06238625194773293;-0.0006739051720263605;0.004558919187243651;0.11190114478865776;0.048325899797549386;0.11421876585199993;0.1563951718499798;0.06158802431352762;-0.0008406859411210712;0.011023263983510858;0.2027079462474196;0.08878971635263475;0.1272951279187773;1.0;0.0956270957217659;-0.00018281851388819652;0.009382514045828232;0.09110196128180373;0.045507242322075;0.09371936186485672;0.09239618663737152;0.061140030660857166;-0.0008016374500483373;0.005235792884048002;0.06744102792249639;0.034866845008279475;0.07472328463081256;0.03809604077559253;0.028198414948011286;0.0007571863263238473;0.0011649029833019405;0.12335120884136633;0.04471008137657531;0.12080090384866536;0.2874141628319041;0.03912396893978907;0.009109834492315571;0.002284965046673801;0.08740037763908165;0.047854012871007164;0.08588397387950421;0.06854671680868175;0.03507838913749313;0.0019624029964578162;0.003997950926254301;0.10941424583325494;0.07698720368434803;0.09229520448029613;0.039503542896182776;0.03746140578151145;0.0001464140478292892;0.009204173209249955;0.1670895653669567;0.10274325312990082;0.14749771255725747;0.37662090707142076;0.02140215978894256;0.1249870822287073;0.0022390263014300553;0.07716922775398795;0.06503017036170203;0.06830836753044729;0.06683466443060544;0.0581022667695659;0.06175492825556138;0.10906380791015112;0.04339610275320759;0.04485648060009057;0.0663472857840041;0.0008943858163087829;-0.0007199613025907959;-0.0033409446559686047;0.05728023482478584;0.0004041946281880621;0.028929496367378595;0.16822040015279902;0.021577519131277065
art17rou18;0.0038150596236267067;0.09029859776473978;0.1436150402988334;0.06183050372005169;0.15199641775615505;0.040018459028742584;0.13633846608905761;0.0018957826507008185;0.03897040159948646;0.14361522267308002;0.061831575500897254;0.15199662003871267;0.04002520683512214;0.13634843862039286;0.0018960692143873115;0.03893860155084108;0.12041683134836392;0.04288805419589876;0.14160681130443836;0.07299482877154832;0.11418458264758446;0.003122415801315502;0.04247908373805926;0.19624512422260623;0.12450071523433505;0.16594201247395268;0.09536208179358976;0.10366541831011576;0.08275599253105212;0.026742745919427637;0.13150047120126482;0.06745671267229972;0.14280378317961936;0.09022558921689007;0.11292388673433681;0.010055556329985286;0.010489824971241768;0.15259407808661896;0.0758190119146658;0.1476857369252761;0.052130939388551345;0.14877025682091133;0.006527122171092387;0.019979840266481058;0.1565382615591454;0.07862018321332204;0.15983279453484228;0.05977565677748558;0.1295469037737073;0.0025376425654424534;0.016249178496353593;0.18012769322146777;0.11986059633497863;0.1568488046816018;0.0748358130568039;0.14429318971093102;0.0025450176216448833;0.01392368762378738;0.4261401555748747;0.18707285668998397;0.3228960399911402;0.0956270957217659;1.0;0.03906204997711008;0.04430118306003879;0.16478492389535804;0.09743904947046966;0.1491947999703865;0.0596061061082468;0.15464238416065476;0.014249862700892162;0.017273280163476432;0.13371946343305707;0.08182129702208134;0.12403735424373749;0.037226468877187426;0.1015671776807901;0.0028370889639441443;0.009955714503842085;0.180526729429994;0.11456097395965553;0.1656601692959968;0.04949307027148258;0.08253736244873452;0.0004916841740266027;0.01295046614573264;0.14091364109911578;0.09367505375626124;0.12233211262032191;0.04285518834102822;0.08756118993076344;0.017064014633173828;0.009460525244553186;0.1705872379779763;0.09572576315213287;0.16098695427013343;0.0472474427407358;0.11616217894157914;0.0036011581050742485;0.020175032614190336;0.29569765268105297;0.19922404802744276;0.2504324323742498;0.13923310763216556;0.06078499612033168;0.4008112413229731;0.05265899875787506;0.2148070249143549;0.10193447552810812;0.10747802710052337;0.11507957315586761;0.09439075213664941;0.10038983485399908;0.17887470511045422;0.07332065045350095;0.0757372346341133;0.11105203507015442;0.0015931331543621956;-0.0015303383602024822;-0.004753930098921652;0.012509537557669067;0.0011160104905621566;0.05788041427210464;0.29550885926394216;0.011855287076213639
art17fer18;-0.009232668082653842;0.009643303301384238;0.00678941928361718;0.0017774322488756124;0.008694244058194247;0.0034806633647957276;0.006703636053791306;0.003430550269346341;-0.0004778879712972558;0.006789412137777344;0.0017775223053556764;0.00869405741546088;0.003481411757056118;0.006706225604976869;0.0034306967278632324;-0.0004820261674741005;0.0035578721803042755;0.0017567976671358687;0.0026450434828462666;0.0019944092248015566;0.008856708370472872;-0.0004146584249688326;-0.000967404518736516;0.004270324764277571;0.0019347231800032384;0.005841806672314705;0.0018294918528982322;0.0009579384491275365;-0.00036621796847955063;-0.0017852070068158192;0.005896975572650077;0.00826580189755594;0.0013739591190100745;0.002206468706587039;0.001882538435077683;0.006317457381504683;-0.0006186193060421084;0.00797701977795105;0.00462388563177217;0.007386769349771548;0.003503134202463593;0.003346415584644604;0.013266516460410294;-0.0012517829071559386;0.008922879356237624;0.0016943617109298646;0.011710200425092809;0.0038982675018713834;0.004442525205063672;0.01155315624941913;-0.0011127795956928242;0.013124751090234367;0.009537740646632925;0.00902858249983004;0.0023834429678270676;0.009359256201828888;0.01845648901930567;0.0008808681690937784;0.36074942515821257;0.016091750980374145;0.11986829185456532;-0.00018281851388819652;0.03906204997711008;1.0;0.006381222419020539;0.011171636270465978;0.003374942270205824;0.011445099847268117;0.014322424934953995;0.0038307701602445514;0.028485567620283467;0.005141315317483703;0.007333628575963881;0.002553146504041563;0.007210732259140585;-0.0012056240556958355;0.009450330393515368;0.007623054888284575;0.00013572306727175495;0.017580201644696525;0.004801188322150733;0.01710459096553784;-0.0005106088484878448;0.02082169019731868;0.008760702410963108;-0.0015529081467234194;0.010101363244930132;0.012553880485756754;0.00491436305767777;-0.001429762157452328;-0.0009737121714145902;0.0036472232734485956;0.0015552102876422286;0.014029891083901552;0.002152061322686397;0.013182351905457902;-0.0012337691763467387;0.012793676759623257;0.06647200084571239;-0.001396005504585808;0.0572600384640252;0.010834239676835179;0.02519740013900181;0.005620365958018971;0.0006159166530409646;0.020317499562905857;0.6442169812435842;0.05427180492269297;0.0055886607182723605;0.005805397540275768;0.004088226055909911;0.005951981990678412;0.006151510571117824;0.006638427693699732;0.0046189719022347;0.004642339173705176;0.004343140808354206;0.0001056836953586994;-0.0005528326151638485;-0.0091634896659546;0.0004970573216452114;-0.00040309425863660465;0.0004888425450058491;0.05541736482305491;0.060995964895943194
art17inc18;0.01018278161750878;0.0040254899809561906;0.031805262069793235;0.0061005436951713276;0.04390484875648938;0.008163360014448956;0.02452458868149038;0.0019986079156617573;0.022285956538946355;0.03180521095490792;0.006100716110272155;0.04390492868448903;0.008164327969734927;0.02452566892897109;0.0019986872806385275;0.022280588549514962;0.02739996838709112;0.013608546936281567;0.03121470158966561;0.013778924004307656;0.003885304947958368;-0.0011154881004960696;0.01534465326780555;0.037002413940222835;0.01998148061912608;0.0393139184717581;0.008995797138875713;0.005996718607897534;-0.0009262446769926174;0.014210895919058388;0.04273112804256145;0.02790256674579557;0.047460744031697394;0.014877670863596102;0.011418716643485635;-0.0007251124965338252;0.003145227118592508;0.03706855101835613;0.01042713115162361;0.04565775444659335;0.011638772729388997;0.015876484789122965;-0.0005453522904952571;0.015407232181311107;0.03757336557263774;0.01734227321112807;0.043235350515141026;0.011857759016864733;0.010875546995623996;0.003021871381708926;0.006574316703830989;0.11484896236046875;0.02942821666184998;0.1569243758330988;0.014006863113158028;0.024950160588481648;-0.00035480190152550596;0.01213172389715498;0.2591538457601777;0.05526310614743644;0.0811502332767714;0.009382514045828232;0.04430118306003879;0.006381222419020539;1.0;0.03387857898283977;0.012247239885781629;0.041358723911387514;0.017362809567507943;0.014422825886079049;0.0003517753694101697;0.006847457922188486;0.030067886256579645;0.013190801715402092;0.035073896073302364;0.028078829903333973;0.007461161872965139;0.0016710785822366112;0.00337784896495162;0.04963194098483095;0.01647500095601547;0.05762579224182572;0.021005092423189407;0.013145412380356084;-0.000398285937084349;0.02195153739901034;0.03934261883557708;0.02068257184282918;0.02953733651457664;0.003778793254911039;0.007040200392295848;-0.0009504448823601284;0.036752923474486124;0.044043205508962485;0.03885121601527356;0.03005161070336756;0.007439667872450031;0.010085548516653343;-0.000338463043617139;0.0019173170157769381;0.09831628691445815;0.04413198326064813;0.0808611353665021;0.027782205245908763;0.21472974692351876;0.03449651707569021;0.004292665052149338;0.029287083122348966;0.005635919165973142;0.006303897317017101;0.015570762556286259;0.004704281278494729;0.005273634633954845;0.01590855085442207;0.003322235191814494;0.003574748607383091;0.007975859010167959;0.00024765755288686783;-0.001159848483328381;0.007560890537819561;0.012895259182762126;-0.00044956713066394657;-0.002690053783069261;0.09704883400601387;0.031473039316749156
naf18art19;0.026205231940195466;0.09573644444549903;0.24067739844571587;0.0915139842218984;0.2871034623286212;0.058502194822660974;0.18130930955856753;0.0017282017107518263;0.06237158897833053;0.24067790244150233;0.09151570516716123;0.2871041527416884;0.05851157384123584;0.18132466199705036;0.0017290177358930186;0.06232381416478446;0.2149916439390756;0.08999488532172334;0.2702658580346828;0.10818916537993653;0.13052774568789655;-0.004136997898409372;0.03786567321239089;0.3046399488016562;0.1593332951067731;0.30728617871943864;0.12096977331001574;0.13440422925337986;-0.0006469731428833455;0.08056210624042458;0.22721260527605064;0.10203035404372077;0.2647353878478368;0.1054229775925613;0.14788907726842762;0.02531675844027143;0.03652442541065739;0.2569030313851766;0.1081282514542943;0.2871598049819303;0.09355047377847751;0.17629557031658152;0.006711143912087774;0.03579638401545252;0.27580909883558913;0.12827328271921112;0.30772380184868225;0.07685369720750539;0.20815911162611098;0.0007613636758436019;0.022416010596223578;0.33294574765651475;0.18478335592359335;0.33696335767353147;0.1660487818085257;0.1696864357173875;0.0034800905463418367;0.029088592697525797;0.30147458128772486;0.18259696636237607;0.2965550229067081;0.09110196128180373;0.16478492389535804;0.011171636270465978;0.03387857898283977;1.0;0.7951610045601322;0.7705783701250647;0.19810246742273543;0.4234148283272531;0.073871293369181;0.2653009047980887;0.25208845497443416;0.14311535933777794;0.2582306545041296;0.0744935419287466;0.1255112059154304;0.018950465162761727;0.02008938280882393;0.27740202283367094;0.13579242180151624;0.2975044139302275;0.07413197089934828;0.10204213463028963;0.004639267183575278;0.031126107365691706;0.28311569796639713;0.1796306788912389;0.2639926472247388;0.08359796950321242;0.13033794234641152;0.023573765738371506;0.015854930860735986;0.27485827690843834;0.13692861848928178;0.2947339192568374;0.07263567978127829;0.12071513424540324;0.015721920452627085;0.030129183189203466;0.5392361331876732;0.3855217296311359;0.4997285742105583;0.21472488189004774;0.14357206391057314;0.38136995769140036;0.02807141056350263;0.301812121142917;0.12408770165997046;0.1299212660690093;0.11678763174751468;0.11150636614469468;0.11822284529366232;0.20170823112717903;0.08229466480203167;0.08452770008139844;0.1147772456491444;0.0021870479371382473;-0.00439928300938189;0.012843423830254934;0.031951156082202586;0.012127753300693548;0.052578853180148946;0.5354488755222987;0.06801615046547785
art18act19;-0.00781883947657977;0.05248269487727414;0.12273084043248969;0.06182184410928014;0.1226984322803838;0.03145889565787147;0.10150400023337221;0.003296274844703507;0.020763638078958657;0.12273114979013632;0.06182277555578386;0.12269864534027689;0.03146275903945303;0.10151073944631926;0.0032974634863644427;0.020741647715383765;0.10150073825666475;0.05505175037959635;0.10535641224789993;0.05138326068305246;0.07120244148683609;-0.0010881645696558162;0.012935364506651493;0.15927173415693857;0.1126487464401022;0.12503386304729758;0.07062539147968894;0.08487177382660693;-0.0008165154854696391;0.056104873978185525;0.11584828218084098;0.07010158398328481;0.10794188266547235;0.0656588732196839;0.07822927994705273;0.004580163958030805;0.021085774800257254;0.13161236616385077;0.07904795142848987;0.11685306921211162;0.03956355606752855;0.09906633058525406;0.0038821192525002194;0.023268626091506026;0.1418959246440709;0.0915987585206154;0.12283234833564444;0.04122837144631392;0.1342844693583222;0.001915652491481276;0.006736584523375551;0.17412495940235675;0.13494115454687117;0.14175769176385822;0.08058577739819367;0.10288596354201895;0.0013743445755075414;0.011064709453242668;0.18045433778431227;0.1691753343008125;0.12286570432553094;0.045507242322075;0.09743904947046966;0.003374942270205824;0.012247239885781629;0.7951610045601322;1.0;0.28101634661178826;0.06957617092611988;0.23982133973253372;0.016145061896900934;0.13534688684111026;0.13231570749666025;0.09171565757519395;0.11332783941379355;0.028496135933971673;0.06612631442336794;0.029470770645128232;0.00920606727139088;0.12881077456416512;0.09152022518190417;0.11493183621666717;0.027803381999024854;0.046742945788632854;-0.00014372349432667763;0.00649697115410476;0.149303905761163;0.1355815025463841;0.10645925983062515;0.03691284752828296;0.07279864863901515;0.023521604793799628;0.004702794774144984;0.12759327686069333;0.07522000515633355;0.11949900318138566;0.03184618919785411;0.08004411621809;0.0015079124839232083;0.009210444211875574;0.3093877112205575;0.33467935268863647;0.20133704646586303;0.10430434794655684;0.06870524674181305;0.21766327778510222;0.018158943542940145;0.20187573697813838;0.06767422816839995;0.07073886869222708;0.060716776900837086;0.06144470322899391;0.06503995179290523;0.10841522282779802;0.04876064275992512;0.05026217671736086;0.07168001232608391;0.001086625436262385;-0.001809537862098929;-0.008835826901107721;0.01812530210527353;0.008989635631549805;0.04215926850531941;0.30435331272666805;0.048804621040224226
art18hab19;0.05206641066891104;0.09208160144839381;0.25341252453856744;0.07495910183603896;0.33758389816315537;0.057342532818678106;0.17761571737542534;-0.00031881387089999815;0.07420959401878095;0.25341300779976816;0.07496085192109699;0.33758477805589604;0.05735322007251727;0.17763323236871825;-0.0003186416574455504;0.07415672855049374;0.23942942778787213;0.08598295721092561;0.32845993890363806;0.11727638766732341;0.1285078470144174;-0.005318150983940389;0.04698360627591551;0.3185675460881348;0.12907582843573942;0.3683883552363744;0.11581642377663208;0.12141607126509645;0.00037249324850736876;0.06230816184782143;0.24012516736449802;0.0848730805753129;0.31590029175382894;0.09856015525146936;0.15095222644908943;0.03487946698111362;0.034060545474454064;0.2752788399918212;0.08732668746597691;0.34575470189327695;0.10476853761738213;0.1695493918856484;0.006277960180006034;0.03506479025678013;0.2959231015998876;0.11118416144076664;0.3713229438915164;0.07843136832151743;0.19040928344766614;-0.000548931078220963;0.02339924017620984;0.3554601857922164;0.15357737822682385;0.402697853351504;0.183894761097117;0.15549080675554214;0.0010098920850762677;0.03246506683375697;0.2929387886370855;0.11329514613266452;0.35135054946644106;0.09371936186485672;0.1491947999703865;0.011445099847268117;0.041358723911387514;0.7705783701250647;0.28101634661178826;1.0;0.17543879082553032;0.2735454855565904;0.048833781711504674;0.03324310727180024;0.24112532390309963;0.09630542460763834;0.2982965452314981;0.07946272047173492;0.12205749089941526;0.0022966647118797087;0.015378738636421242;0.306064607317638;0.11601099287242309;0.3601516796788502;0.08558102896798407;0.10865959346755764;0.0035899014610374443;0.03847444640932075;0.29435248924740653;0.13926521551781296;0.31364060463768867;0.09222207536640759;0.13209650284440186;0.013101424012511685;0.017341495404416988;0.30140534653624945;0.13452537727794803;0.35123185531422385;0.07896377046719033;0.10860379460005587;0.015311440059428047;0.019656624525182576;0.5355210949157643;0.2610903742965615;0.6046729619999549;0.22025315684196822;0.10814634133567151;0.3479099914787289;0.019111824466120482;0.2557622137312875;0.1216908037384603;0.12754986984015812;0.1180517537443397;0.10814168748723546;0.11479615821003138;0.19926401958343487;0.07534514650933122;0.07713158066082912;0.09977315762771195;0.0022190196389368054;-0.005131077217713896;0.019092817043462915;0.03260567594208705;0.010791785931487967;0.03569641864941252;0.5344629969915933;0.044436031780538406
art18mix19;0.009544055902773577;0.04634979027158231;0.1213963342013026;0.04103664960537611;0.1507456813448498;0.0467435380013568;0.0714171620822423;-0.0009901594659899248;0.04817801106350711;0.12139648581283384;0.04103730417795761;0.15074575415272906;0.0467490226925988;0.07142427437127441;-0.000990089202828797;0.04815680440791986;0.09977137872597369;0.030499152047690634;0.13348583909335943;0.07945248059345701;0.07110185483729405;-0.0014382060792434378;0.03106224123808393;0.12648137203845244;0.05673110395855867;0.14186846795315056;0.06586921717822747;0.04647424860719764;-8.286594849743186e-05;0.019198943766216888;0.09945253975330827;0.04656657959005007;0.12056176272769069;0.06677734960184566;0.07474439134346152;0.01029681698213116;0.003848830135791023;0.115274654405379;0.044131435363581384;0.1352320710774619;0.0804747920781315;0.06681207175175509;0.0028648940734832826;0.01029946992466546;0.11060107420708552;0.03531256507993572;0.14003403352616361;0.053797523689346455;0.08320175329909912;2.1911766162421877e-05;0.007824255492016954;0.17026990343359472;0.08553107846560767;0.1772192272064875;0.1279214714722853;0.07249985152719102;0.0012249379313667003;0.018507230485368516;0.14938030116196566;0.08631540333832338;0.14524304824715203;0.09239618663737152;0.0596061061082468;0.014322424934953995;0.017362809567507943;0.19810246742273543;0.06957617092611988;0.17543879082553032;1.0;0.08643654683903579;0.07081714280283932;0.02644313043230401;0.11567000033736528;0.06635342958749102;0.11081490386179023;0.0983413497657778;0.043880622572066;0.0014681870231676919;0.02660128417232312;0.1366611002718857;0.0546567962490281;0.1484462416327048;0.10860362478123493;0.04756724173293212;0.006372433985636095;0.02032908442118762;0.13563693749437547;0.07299907553397346;0.14228534330107834;0.0632231945583683;0.037217400211802885;-0.0009422931324947845;0.005710468595585767;0.12571369621080639;0.06184584350792601;0.1264795263188165;0.11527474210876607;0.0512944896329928;0.02594477609197518;0.008751073207781542;0.22131185110194826;0.12293390272654504;0.22151421529220205;0.27210688656342;0.04958515530182177;0.14465282936068038;0.0186747404105182;0.09535211780338115;0.08151389056492563;0.08476398199921124;0.061892685539952065;0.07252490328066176;0.07662217917493838;0.12414495772982395;0.052992734877006495;0.05428741453517826;0.07096055159465225;0.0013625622151917033;-0.0009285177382661832;0.003887614101726275;0.025554922520876502;-0.0008021616460486496;0.029964661184907152;0.2209842147082501;0.007633135961594826
